platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. I love this dress, it is so comfortable and elegant at the same time. i try to not buy dry clean only pieces, but i had to make an exception here!! perfect for early spring days. Dresses Dresses",0,0,0,0,,Positive,24.0,"nan. I love this dress, it is so comfortable and elegant at the same time. i try to not buy dry clean only pieces, but i had to make an exception here!! perfect for early spring days. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Bold and beautiful. Not only is this dress incredibly comfortable, but it can be accessorized for any occasion. i jazzed it up for a wedding, but a cardigan and flats also makes it easy saturday perfect. only way this dress could be improved.... pockets. Dresses Dresses",0,0,0,0,,Positive,21.0,"Bold and beautiful. Not only is this dress incredibly comfortable, but it can be accessorized for any occasion. i jazzed it up for a wedding, but a cardigan and flats also makes it easy saturday perfect. only way this dress could be improved.... pockets. Dresses Dresses",English,Traditional/Ethnic
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,So comfortable. I absolutely love this product! it is so versatile and i can wear it up or dress it down. absolutely perfect paired with leggings to sit in classes all day :) Intimate Sleep,0,0,0,0,,Positive,20.0,So comfortable. I absolutely love this product! it is so versatile and i can wear it up or dress it down. absolutely perfect paired with leggings to sit in classes all day :) Intimate Sleep,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"The perfect swing dress. I've been looking for the right swing dress for a long time and this one is perfect. one of my favorite features is the design at the hem of the dress (it looks even better in person!). the material is a thicker, almost canvas-y type of fabric, which i love because it makes the dress feel higher quality to me. i love how comfortable the dress is and it's so easy to throw it on and look amazing. i tried on two sizes at two different stores and received compliments from staff and customers both ti Dresses Dresses",1,0,0,0,,Positive,25.0,"The perfect swing dress. I've been looking for the right swing dress for a long time and this one is perfect. one of my favorite features is the design at the hem of the dress (it looks even better in person!). the material is a thicker, almost canvas-y type of fabric, which i love because it makes the dress feel higher quality to me. i love how comfortable the dress is and it's so easy to throw it on and look amazing. i tried on two sizes at two different stores and received compliments from staff and customers both ti Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. I love the fit of this dress! the fabric is thick and the shape of it is so adorable. i usually don't like bright colors, but i got it in red and it's just so charming. can't wait to wear it out! Dresses Dresses",0,0,0,0,,Positive,25.0,"nan. I love the fit of this dress! the fabric is thick and the shape of it is so adorable. i usually don't like bright colors, but i got it in red and it's just so charming. can't wait to wear it out! Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful dress!. I **love** this dress. it's definitely an investment, but well worth the price! i get so many compliments on it every time i wear it, and it can definitely be dressed up or down for casual or formal events. Dresses Dresses",0,0,0,0,,Positive,21.0,"Beautiful dress!. I **love** this dress. it's definitely an investment, but well worth the price! i get so many compliments on it every time i wear it, and it can definitely be dressed up or down for casual or formal events. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Comfy but not cohesive. This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though, that was lovely. Intimate Sleep",0,0,0,0,,Neutral,22.0,"Comfy but not cohesive. This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though, that was lovely. Intimate Sleep",English,Accessories
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Amazing dress!!. This dress is magical. i wore it to a christmas party and felt like the belle of the ball. my dress swirled around me as i spun on the dance floor. later, i spilled a tequila-ginger all over the front. i was devastated, but it almost instantly dried and there are no stains!!! you can't even tell i spilled! it is hand-washable, which is great as well! i am 4'11 and 100lbs. the xxsp fit like a glove.

highly recommend! any other dress would have been ruined but this one was literally magical. Dresses Dresses",0,0,0,0,,Positive,26.0,"Amazing dress!!. This dress is magical. i wore it to a christmas party and felt like the belle of the ball. my dress swirled around me as i spun on the dance floor. later, i spilled a tequila-ginger all over the front. i was devastated, but it almost instantly dried and there are no stains!!! you can't even tell i spilled! it is hand-washable, which is great as well! i am 4'11 and 100lbs. the xxsp fit like a glove. highly recommend! any other dress would have been ruined but this one was literally magical. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"A dream. This sweater is a dream come true for me. when i first spotted it during the 40% off sale, i didn't place my order in time to receive one. but then it came back a few weeks later, and i snatched one up! needless to say, the disappointment and wait was well worth it.

the material is incredibly soft, the fit is just about right (i'm a size xs at retailer, without fail, and this was probably the snuggest fit out of all the tops i have).

a few other reviews says that it runs big because of all the e Intimate Sleep",0,0,0,0,,Positive,24.0,"A dream. This sweater is a dream come true for me. when i first spotted it during the 40% off sale, i didn't place my order in time to receive one. but then it came back a few weeks later, and i snatched one up! needless to say, the disappointment and wait was well worth it. the material is incredibly soft, the fit is just about right (i'm a size xs at retailer, without fail, and this was probably the snuggest fit out of all the tops i have). a few other reviews says that it runs big because of all the e Intimate Sleep",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Comfy and stylish. I received tons of compliments on this adorable jumper and felt like i was wearing comfy pajamas. i wore it to a baby shower and it was a hit. i'm 5'4"" and it was a bit long and needed to be hemmed, otherwise it's perfect! Bottoms Pants",2,0,0,0,,Positive,26.0,"Comfy and stylish. I received tons of compliments on this adorable jumper and felt like i was wearing comfy pajamas. i wore it to a baby shower and it was a hit. i'm 5'4"" and it was a bit long and needed to be hemmed, otherwise it's perfect! Bottoms Pants",English,General Fashion
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Super pretty - not sure how to wear. The front cream panel is completely transparent.i didn't purchase because my bra showed and it would ruin the look with a cami underneath.

i wish the fabric were translucent - not so see through. Tops Knits",3,0,0,0,,Negative,21.0,Super pretty - not sure how to wear. The front cream panel is completely transparent.i didn't purchase because my bra showed and it would ruin the look with a cami underneath. i wish the fabric were translucent - not so see through. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful design, way too large. I love almost all tops from retailer, however this one was just enormous. it is beautifully designed, but it was so huge when i tried it on that i couldn't believe it was sized 0. i even checked the tag to see if maybe they placed a size 0 tag on an xl shirt. for reference, i am 5'2"" and 110lbs. i would have loved this shirt if it hadn't been so big. Tops Blouses",1,0,0,0,,Negative,23.0,"Beautiful design, way too large. I love almost all tops from retailer, however this one was just enormous. it is beautifully designed, but it was so huge when i tried it on that i couldn't believe it was sized 0. i even checked the tag to see if maybe they placed a size 0 tag on an xl shirt. for reference, i am 5'2"" and 110lbs. i would have loved this shirt if it hadn't been so big. Tops Blouses",English,Western/Casual
