platform,text,likes,comments,shares,views,date,text_clean,is_fashion,language
Instagram,"Stella McCartney Leopard Cat Eye Sunglasses 👇

✨Enjoy Extra 10% off at Letaystore.com 

#fashion #style #instagood #trendylook #trendystyle #trendyclothes #fashionaddicts #fashionistastyle #instashop #clothingstore #instashopping #clothingbrand #clothing #poshmark #ebay #mercari #outfitideas #fashionaddict #streetwear #apparel https://letaystore.com/products/stella-mccartney-leopard-cat-eye-sunglasses",0,0,0,0,2026-04-27 13:26:37+00:00,Stella McCartney Leopard Cat Eye Sunglasses 👇 ✨Enjoy Extra 10% off at Letaystore.com #fashion #style #instagood #trendylook #trendystyle #trendyclothes #fashionaddicts #fashionistastyle #instashop #clothingstore #instashopping #clothingbrand #clothing #poshmark #ebay #mercari #outfitideas #fashionaddict #streetwear #apparel,True,English
Instagram,"Exquisite! Captivating! Elevate your style with Professional Botax Anti-Aging Face Cream - Retinol Wrinkle Reduction & Skin Tightening, available for a limited time at the incredible price of €8.22
#streetstyle #vintagevibes #sustainablefashion #fashionblogger #outfitideas #trendyfashion #fashionista #fashionaddict #elegantwear #minimalistfashion",0,0,0,0,2026-04-27 13:25:53+00:00,"Exquisite! Captivating! Elevate your style with Professional Botax Anti-Aging Face Cream - Retinol Wrinkle Reduction & Skin Tightening, available for a limited time at the incredible price of €8.22 #streetstyle #vintagevibes #sustainablefashion #fashionblogger #outfitideas #trendyfashion #fashionista #fashionaddict #elegantwear #minimalistfashion",True,English
Instagram,"Ready to elevate your style game? ✨

Our Deep Teal Wide Leg Drawstring Pants are not just a fashion statement; they're the epitome of comfort and versatility! 💙 With a stunning deep teal hue, these pants flow beautifully with every step, allowing you to express your unique personality. Perfect for a relaxed day at home or a chic night out, their adjustable drawstring makes styling effortless. 👖✨ 

Feel the confidence that comes with perfect fit and fabulous style! Grab yours today for just $45.00! 🛍️ 

#FashionInspo #WideLegPants #ComfortStyle #TealTrend #OOTD #StreetStyle #ChicFashion #CasualVibes #FashionAddict #StyleGoals #opaltides #opaltidesfl",1,1,0,0,2026-04-27 13:17:39+00:00,"Ready to elevate your style game? ✨ Our Deep Teal Wide Leg Drawstring Pants are not just a fashion statement; they're the epitome of comfort and versatility! 💙 With a stunning deep teal hue, these pants flow beautifully with every step, allowing you to express your unique personality. Perfect for a relaxed day at home or a chic night out, their adjustable drawstring makes styling effortless. 👖✨ Feel the confidence that comes with perfect fit and fabulous style! Grab yours today for just $45.00! 🛍️ #FashionInspo #WideLegPants #ComfortStyle #TealTrend #OOTD #StreetStyle #ChicFashion #CasualVibes #FashionAddict #StyleGoals #opaltides #opaltidesfl",True,English
Instagram,"Louboutin Sneakers
Off white mesh, leather with GHW
Condition: 9.8/10 - never worn 
Size: 35
Includes dust bag
OUR PRICE: $350 CAD
———————————————————

🌟DCG LAST CALL makes no claims to be affiliated with the designer brands posted on this page. We are an online business that prides itself in connecting buyers and sellers with authentic preloved designer items only. The ownership of any trademarks connected to products sold on this page are reserved to the original brand owner.🌟

.
.
.
.#lastcall #designerdeals#torontoconsignment #fashionaddict #designersneakers",1,0,0,0,2026-04-27 13:06:55+00:00,"Louboutin Sneakers Off white mesh, leather with GHW Condition: 9.8/10 - never worn Size: 35 Includes dust bag OUR PRICE: $350 CAD ——————————————————— 🌟DCG LAST CALL makes no claims to be affiliated with the designer brands posted on this page. We are an online business that prides itself in connecting buyers and sellers with authentic preloved designer items only. The ownership of any trademarks connected to products sold on this page are reserved to the original brand owner.🌟 . . . .#lastcall #designerdeals#torontoconsignment #fashionaddict #designersneakers",True,English
Instagram,"বিচিত্র পরিধান  এ এখন পেয়ে যাচ্ছেন সুন্দর সুন্দর গাজরা ব্রেসলেট 😍 মাত্র ৬০০৳ 
আপনার সব রকমের ড্রেস,শাড়ি সাথে পরতে পারবেন।
সব রকমের কালার পেয়ে যাবেন আমাদের কাছে।
#TraditionalWithStyle #fashionaddict #handmadebangles #BudgetFriendlyFashion #trendyjewelry",0,0,0,0,2026-04-27 12:59:26+00:00,"বিচিত্র পরিধান এ এখন পেয়ে যাচ্ছেন সুন্দর সুন্দর গাজরা ব্রেসলেট 😍 মাত্র ৬০০৳ আপনার সব রকমের ড্রেস,শাড়ি সাথে পরতে পারবেন। সব রকমের কালার পেয়ে যাবেন আমাদের কাছে। #TraditionalWithStyle #fashionaddict #handmadebangles #BudgetFriendlyFashion #trendyjewelry",True,Nepali
Instagram,"Designed and stitched by ns tailor🪡🧵
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
#fasihon #fashionstyle #fashiondesigner #fashionaddict #nstailor",7,1,0,0,2026-04-27 12:58:28+00:00,Designed and stitched by ns tailor🪡🧵 . . . . . . . . . . #fasihon #fashionstyle #fashiondesigner #fashionaddict #nstailor,True,English
Instagram,"Hai una cerimonia o un evento speciale in programma? 🎉 È il momento di scegliere il tessuto giusto per distinguerti con eleganza. Il tessuto Mikado è la soluzione perfetta per creare capi raffinati, ideali sia per il giorno che per la sera. Si distingue per il suo aspetto semilucido e per la sua struttura con delicati rilievi diagonali che donano carattere e personalità ad ogni creazione ✨. Ideale per realizzare abiti da sposa e da damigella, tubini, gonne e giacche dal taglio sofisticato 😍. Disponibile a €11,00 al metro in altezza 145 cm 🤍.
.
.
.
#giessescampoli #sartoria #scampoli #ideecreative #cucito #cucitocreativo #sew #sewing #sewingproject #fashionsewing #sewingwithlove #diy #doityourself #fattoamano #faidate #primaveraestate #fashion #fashionaddict #getinspired #inspiration #creazioni #style #tessutiametro #tessutiabbigliamento #tessutiabbigliamento #tessutiarredo #primavera2026",7,0,0,0,2026-04-27 12:56:53+00:00,"Hai una cerimonia o un evento speciale in programma? 🎉 È il momento di scegliere il tessuto giusto per distinguerti con eleganza. Il tessuto Mikado è la soluzione perfetta per creare capi raffinati, ideali sia per il giorno che per la sera. Si distingue per il suo aspetto semilucido e per la sua struttura con delicati rilievi diagonali che donano carattere e personalità ad ogni creazione ✨. Ideale per realizzare abiti da sposa e da damigella, tubini, gonne e giacche dal taglio sofisticato 😍. Disponibile a €11,00 al metro in altezza 145 cm 🤍. . . . #giessescampoli #sartoria #scampoli #ideecreative #cucito #cucitocreativo #sew #sewing #sewingproject #fashionsewing #sewingwithlove #diy #doityourself #fattoamano #faidate #primaveraestate #fashion #fashionaddict #getinspired #inspiration #creazioni #style #tessutiametro #tessutiabbigliamento #tessutiabbigliamento #tessutiarredo #primavera2026",True,English
Instagram,"Les beaux jours sont définitivement de retour et l’hiver derrière nous ! 🌞
Pour quelle paire vous craquez ?🤭

#shoes #fashionaddict",5,0,0,0,2026-04-27 12:54:50+00:00,Les beaux jours sont définitivement de retour et l’hiver derrière nous ! 🌞 Pour quelle paire vous craquez ?🤭 #shoes #fashionaddict,True,English
Instagram,"REJOICE - I'll never forget the day a customer said, ""This watch changed my life"" 😭✨

The CAMLDS Rolex isn’t just a timepiece; it’s a statement. Elevate your style and feel that luxury embrace your wrist, all for just ₦8,000! Your moment of glow-up is here!

Grab yours NOW before they’re gone! ⏳💖

#SobrizFashion #CAMLDSRolex #LuxuryWatches #NigeriaFashion #LagosStyle #FashionGoals #WristGameStrong #AbujaTrends #ShopNow #FashionAddict #OOTD #WomenInFashion #StyleInspo #LuxuryLife #TrendAlert #Fashionista #Nigeria #SupportLocal",0,0,0,0,2026-04-27 12:50:55+00:00,"REJOICE - I'll never forget the day a customer said, ""This watch changed my life"" 😭✨ The CAMLDS Rolex isn’t just a timepiece; it’s a statement. Elevate your style and feel that luxury embrace your wrist, all for just ₦8,000! Your moment of glow-up is here! Grab yours NOW before they’re gone! ⏳💖 #SobrizFashion #CAMLDSRolex #LuxuryWatches #NigeriaFashion #LagosStyle #FashionGoals #WristGameStrong #AbujaTrends #ShopNow #FashionAddict #OOTD #WomenInFashion #StyleInspo #LuxuryLife #TrendAlert #Fashionista #Nigeria #SupportLocal",True,English
Instagram,"""Art you can't hang on a wall""#fashionaddict",4,0,0,0,2026-04-27 12:44:36+00:00,"""Art you can't hang on a wall""#fashionaddict",True,English
Instagram,"3PF

.
.
#newpost 
#ootd 
#viral 
#fashionaddict 
#fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp

Ft.Awarapan",2,0,0,0,2026-04-27 12:40:34+00:00,3PF . . #newpost #ootd #viral #fashionaddict #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp Ft.Awarapan,True,English
Instagram,"Dettagli che fanno la differenza. 🖤✨

Il set portafoglio + pochette uomo in pelle saffiano firmato John Richmond unisce estetica e praticità in un equilibrio perfetto.

Linee moderne, finiture curate e una texture iconica che dona carattere ad ogni look, dal più casual al più elegante.

Per chi sceglie accessori che parlano di stile, sicurezza e personalità.

📍 Centro Commerciale Centro Sicilia

#modauomo #modadonna #fashionitalia #stileitaliano #accessori #uomodistile #donnadistile #fashionstyle #outfitinspiration #lookdelgiorno #instafashion #styleinspo #eleganza #urbanstyle #minimalstyle #luxurylook #trenduomo #trenddonna #modaitaliana #shoppingtime #centrosicilia #cataniafashion #fashionlover #outfitideas #styleblogger #lookperfetto #fashionaddict #modernstyle #dailylook #brandlover",1,0,0,0,2026-04-27 12:37:44+00:00,"Dettagli che fanno la differenza. 🖤✨ Il set portafoglio + pochette uomo in pelle saffiano firmato John Richmond unisce estetica e praticità in un equilibrio perfetto. Linee moderne, finiture curate e una texture iconica che dona carattere ad ogni look, dal più casual al più elegante. Per chi sceglie accessori che parlano di stile, sicurezza e personalità. 📍 Centro Commerciale Centro Sicilia #modauomo #modadonna #fashionitalia #stileitaliano #accessori #uomodistile #donnadistile #fashionstyle #outfitinspiration #lookdelgiorno #instafashion #styleinspo #eleganza #urbanstyle #minimalstyle #luxurylook #trenduomo #trenddonna #modaitaliana #shoppingtime #centrosicilia #cataniafashion #fashionlover #outfitideas #styleblogger #lookperfetto #fashionaddict #modernstyle #dailylook #brandlover",True,English
Instagram,"Unleash your inner hip-hop enthusiast! 🌟

Step into the past with our JD Vance Rap Icons Collage T-Shirt 🎤👕. This Retro Hip Hop Portrait Tee combines iconic artistry with soft, breathable fabric, making it perfect for cozy hangouts or lively concerts. Wear it with confidence and let your style say it all! The vibrant colors and stunning design will surely evoke nostalgia and spark conversations. 🌈✨

Hurry, only a few left at just $27.05! 🔥 Don't miss your chance to own a piece of hip hop history! 

#HipHopFashion #RetroTees #StreetWear #MusicLovers #TshirtDesign #UrbanStyle #RapCulture #FashionAddict #MemesToFashion #StyleInspo

Shop Now https://www.etsy.com/listing/4487093905/jd-vance-rap-icons-collage-t-shirt-retro",1,0,0,0,2026-04-27 12:37:03+00:00,"Unleash your inner hip-hop enthusiast! 🌟 Step into the past with our JD Vance Rap Icons Collage T-Shirt 🎤👕. This Retro Hip Hop Portrait Tee combines iconic artistry with soft, breathable fabric, making it perfect for cozy hangouts or lively concerts. Wear it with confidence and let your style say it all! The vibrant colors and stunning design will surely evoke nostalgia and spark conversations. 🌈✨ Hurry, only a few left at just $27.05! 🔥 Don't miss your chance to own a piece of hip hop history! #HipHopFashion #RetroTees #StreetWear #MusicLovers #TshirtDesign #UrbanStyle #RapCulture #FashionAddict #MemesToFashion #StyleInspo Shop Now",True,English
Instagram,"Farshi Shalwar Embroidered 2P Dress
Fabric : Lawn
Color : Pink
Size: S
Price : 4700 PKR.

#WomensFashion #OOTD #StyleInspo #FashionAddict #newcollection #newinstyle #InstaFashion #StreetStyle #FashionGoals #ChicStyle #FashionTrends #TrendAlert #SustainableFashion #MinimalStyle #BohoStyle #GlamStyle #LuxuryStyle #EverydayStyle #ShopNow #SupportSmallBusiness #OnlineBoutique #StyleDelivered #NewArrival #FashionSale #ShopTheLook #WomensWear",2,1,0,0,2026-04-27 12:28:46+00:00,Farshi Shalwar Embroidered 2P Dress Fabric : Lawn Color : Pink Size: S Price : 4700 PKR. #WomensFashion #OOTD #StyleInspo #FashionAddict #newcollection #newinstyle #InstaFashion #StreetStyle #FashionGoals #ChicStyle #FashionTrends #TrendAlert #SustainableFashion #MinimalStyle #BohoStyle #GlamStyle #LuxuryStyle #EverydayStyle #ShopNow #SupportSmallBusiness #OnlineBoutique #StyleDelivered #NewArrival #FashionSale #ShopTheLook #WomensWear,True,English
Instagram,"Farshi Shalwar Embroidered 2P Dress
Fabric : Lawn
Color : Blue-grey
Size: S
Price : 4700 PKR.

#WomensFashion #OOTD #StyleInspo #FashionAddict #newcollection #newinstyle #InstaFashion #StreetStyle #FashionGoals #ChicStyle #FashionTrends #TrendAlert #SustainableFashion #MinimalStyle #BohoStyle #GlamStyle #LuxuryStyle #EverydayStyle #ShopNow #SupportSmallBusiness #OnlineBoutique #StyleDelivered #NewArrival #FashionSale #ShopTheLook #WomensWear",2,0,0,0,2026-04-27 12:26:22+00:00,Farshi Shalwar Embroidered 2P Dress Fabric : Lawn Color : Blue-grey Size: S Price : 4700 PKR. #WomensFashion #OOTD #StyleInspo #FashionAddict #newcollection #newinstyle #InstaFashion #StreetStyle #FashionGoals #ChicStyle #FashionTrends #TrendAlert #SustainableFashion #MinimalStyle #BohoStyle #GlamStyle #LuxuryStyle #EverydayStyle #ShopNow #SupportSmallBusiness #OnlineBoutique #StyleDelivered #NewArrival #FashionSale #ShopTheLook #WomensWear,True,English
Instagram,"Aeva’s beautiful 19th birthday cake 🤍✨

Soft, elegant, and full of delicate detail — this two-tier beauty is finished in smooth ivory buttercream, dressed with intricate vintage-style piping and the prettiest sage green ribbon bows cascading all the way around. Tiny blush florals add just the right touch of sweetness, bringing everything together so effortlessly.

A timeless design with a modern twist… perfect for celebrating such a special birthday 💫

Happy 19th, Aeva! I hope your day was as gorgeous as your cake 🎂💕

#VintageCake #ButtercreamBeauty #BirthdayCake #ElegantCakes #19thBirthday CakeDesign HandmadeWithLove",0,0,0,0,2026-04-27 13:41:40+00:00,"Aeva’s beautiful 19th birthday cake 🤍✨ Soft, elegant, and full of delicate detail — this two-tier beauty is finished in smooth ivory buttercream, dressed with intricate vintage-style piping and the prettiest sage green ribbon bows cascading all the way around. Tiny blush florals add just the right touch of sweetness, bringing everything together so effortlessly. A timeless design with a modern twist… perfect for celebrating such a special birthday 💫 Happy 19th, Aeva! I hope your day was as gorgeous as your cake 🎂💕 #VintageCake #ButtercreamBeauty #BirthdayCake #ElegantCakes #19thBirthday CakeDesign HandmadeWithLove",True,English
