platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Instagram,Phase2,Nepal_Primary,"🎬✨ Lights. Camera. CASH!
Are you ready to turn your creativity into Rs. 5,000 CASH + exclusive gift vouchers? 💸🎁

We're launching an official Video Making Challenge for The Regal Runway Nepal Audition!
All you have to do is:
🎥 Make a creative video about our audition
🔥 Post it on your feed & story
🏆 The video with the highest engagement (likes + shares + comments) WINS!
For detailed information WhatsApp 9741812381

✅ Entry Fee: FREE
🎯 Deadline: 26th jestha
💰 Prize: Rs. 5,000 + Gift Vouchers + Feature on our official page

🗓️ Audition Date: 24th Jestha
📍 Venue: Supari Sekuwa, Sankhamul

Tag us & use the official hashtag 👉 #RegalRunwayChallenge
Let the content war begin! 💥

#RegalRunwayNepal #VideoContestNepal #MrAndMissRegalNepal #FashionChallenge2025 #NepalCreatives #ContentCreatorsNepal #BeautyPageantNepal #NepaliModelSearch #RoyalEventsNepal #NepalTikTokChallenge #SocialMediaNepal #NepalGiveaway",12,2,0,0,2025-06-05T06:29:37.000Z,,,"🎬✨ Lights. Camera. CASH! Are you ready to turn your creativity into Rs. 5,000 CASH + exclusive gift vouchers? 💸🎁 We're launching an official Video Making Challenge for The Regal Runway Nepal Audition! All you have to do is: 🎥 Make a creative video about our audition 🔥 Post it on your feed & story 🏆 The video with the highest engagement (likes + shares + comments) WINS! For detailed information WhatsApp 9741812381 ✅ Entry Fee: FREE 🎯 Deadline: 26th jestha 💰 Prize: Rs. 5,000 + Gift Vouchers + Feature on our official page 🗓️ Audition Date: 24th Jestha 📍 Venue: Supari Sekuwa, Sankhamul Tag us & use the official hashtag 👉 #RegalRunwayChallenge Let the content war begin! 💥 #RegalRunwayNepal #VideoContestNepal #MrAndMissRegalNepal #FashionChallenge2025 #NepalCreatives #ContentCreatorsNepal #BeautyPageantNepal #NepaliModelSearch #RoyalEventsNepal #NepalTikTokChallenge #SocialMediaNepal #NepalGiveaway",English,General Fashion
Instagram,Phase2,Nepal_Primary,"🔥 Meet the Power Panel Behind the Crown! 👑
Introducing our official judges for Today's Grand Audition of The Regal Runway Nepal 2025:
✨ Summer Pure – A true icon of elegance & impact 
✨ Anish Thakuri – The face of fierce fashion
✨ Samjhana Rai – The queen of stage presence

These industry leaders will be judging talent, grace & confidence at the Grand Audition – 24th Jestha!
Think you have what it takes to impress them? This is your moment. 💥

📍 Venue: Supari Sekuwa, Sankhamul | 💸 Entry: Rs. 1000
🎯 DM to Register Now!

#TheRegalRunwayNepal #RegalJudges #GrandAudition #SummerPure #AnishThakuri #SamjhanaRai #NepalModelSearch #BeautyPageantNepal #MrAndMissRegalNepal #RoyalEventsNepal #NepaliReels #CrownCall2025",38,5,0,0,2025-06-07T02:34:36.000Z,,,"🔥 Meet the Power Panel Behind the Crown! 👑 Introducing our official judges for Today's Grand Audition of The Regal Runway Nepal 2025: ✨ Summer Pure – A true icon of elegance & impact ✨ Anish Thakuri – The face of fierce fashion ✨ Samjhana Rai – The queen of stage presence These industry leaders will be judging talent, grace & confidence at the Grand Audition – 24th Jestha! Think you have what it takes to impress them? This is your moment. 💥 📍 Venue: Supari Sekuwa, Sankhamul | 💸 Entry: Rs. 1000 🎯 DM to Register Now! #TheRegalRunwayNepal #RegalJudges #GrandAudition #SummerPure #AnishThakuri #SamjhanaRai #NepalModelSearch #BeautyPageantNepal #MrAndMissRegalNepal #RoyalEventsNepal #NepaliReels #CrownCall2025",English,General Fashion
Instagram,Phase2,Nepal_Primary,audition going on hurry up guys registration open for provinces number 2 madhesh provinces if you are interested in modeling contact on WhatsApp 9845747426 #mrandmisssarlahi #mrandmissmadhesh #RisingStars #GrandWinners #viral #trending #sarlahimuser #foryou #fypシ゚ #grandfinale #beautypageantnepal,60,0,0,0,2025-07-16T09:26:56.000Z,,,audition going on hurry up guys registration open for provinces number 2 madhesh provinces if you are interested in modeling contact on WhatsApp 9845747426 #mrandmisssarlahi #mrandmissmadhesh #RisingStars #GrandWinners #viral #trending #sarlahimuser #foryou #fypシ゚ #grandfinale #beautypageantnepal,English,General Fashion
Instagram,Phase2,Nepal_Primary,"오늘은 데이지 꽃 한아름!🌼 

🏷️
Top @kume_official 
Skirt @kume_official 
프로필 상단 링크에서 프로모션가로 만나실 수 있어요!

#everydayootd #ootd #summerstyle",-1,12,0,0,2026-06-02T01:33:34.000Z,,,오늘은 데이지 꽃 한아름!🌼 🏷️ Top Skirt 프로필 상단 링크에서 프로모션가로 만나실 수 있어요! #everydayootd #ootd #summerstyle,English,Western/Casual
Instagram,Phase2,Nepal_Primary,"How to wear a blazer 3 different ways! 3 ways to wear a blazer •
•
•
•@liketoknow.it #liketkit http://liketk.it/2WjP4 #everydayootd #workwearstyle #blazerstyle #targetstyle #targetfinds #sept3bloggerbabes #affordablestyle #mamaswithst",2587,247,0,0,2020-09-12T13:07:16.000Z,,,How to wear a blazer 3 different ways! 3 ways to wear a blazer • • • •.it #liketkit #everydayootd #workwearstyle #blazerstyle #targetstyle #targetfinds #sept3bloggerbabes #affordablestyle #mamaswithst,English,Formal/Professional
Instagram,Phase2,Nepal_Primary,"Recreating Hailey Bieber Outfits for Autumn part 2 ✌🏻🤎🍂
.
.
Blazer @hm 
Vest @hm 
Jeans @topshop dad jeans 👖 
Shoes @officeshoes 
Bag @mango 🍂🍁",1069,30,0,0,2022-10-10T07:08:33.000Z,,,Recreating Hailey Bieber Outfits for Autumn part 2 ✌🏻🤎🍂 . . Blazer Vest Jeans dad jeans 👖 Shoes Bag 🍂🍁,English,Western/Casual
Instagram,Phase2,Nepal_Primary,"OOTD 🌿 Cozy meets chic with this terracotta tee + my go-to Halara grey leggings (linked here 🤍). These leggings are buttery soft, supportive, and perfect for busy mom life—school runs, errands, or lounging in style. Terracotta adds that warm Soft Autumn touch, while the leggings keep it neutral and easy to pair.

👉 Tap to shop my Halara leggings and grab your perfect everyday pair! 
https://www.tiktok.com/t/ZPHndrbHTmedf-lIECq/
Would you wear this combo, bestie? Comment your everyday go-to outfit below 👇

#shopwithme🛍 #halaraleggings #ootdinbloom #casualchicstyle #softautumnoutfits #everydayootd #halarafinds",1,0,0,0,2025-09-10T14:38:44.000Z,,,"OOTD 🌿 Cozy meets chic with this terracotta tee + my go-to Halara grey leggings (linked here 🤍). These leggings are buttery soft, supportive, and perfect for busy mom life—school runs, errands, or lounging in style. Terracotta adds that warm Soft Autumn touch, while the leggings keep it neutral and easy to pair. 👉 Tap to shop my Halara leggings and grab your perfect everyday pair! Would you wear this combo, bestie? Comment your everyday go-to outfit below 👇 #shopwithme🛍 #halaraleggings #ootdinbloom #casualchicstyle #softautumnoutfits #everydayootd #halarafinds",English,Western/Casual
Instagram,Phase2,Nepal_Primary,"Plain silk cotton saree pompom Design on pallu with blouse.!!

Blouse - @meeshoapp 
Saree - @meeshoapp 

@rai.prity14 Comment below for direct links in DM✨

Leave a ❤️ in the comments if you lived this & Save and Share with your friends!!💕💕

Follow @rai.prity14 for more fashion💚 Content 💕💕

#trendingaudio #meeshosaree #blouseideas #sareelook #everydayootd #reelsındia",137,11,0,0,2023-06-03T15:23:04.000Z,,,Plain silk cotton saree pompom Design on pallu with blouse.!! Blouse - Saree - .prity14 Comment below for direct links in DM✨ Leave a ❤️ in the comments if you lived this & Save and Share with your friends!!💕💕 Follow .prity14 for more fashion💚 Content 💕💕 #trendingaudio #meeshosaree #blouseideas #sareelook #everydayootd #reelsındia,English,Traditional/Ethnic
Instagram,Phase2,Nepal_Primary,"An easy way to update your front porch for Fall. 🍂
Tall planters to add height. A variety of colorful mums. Fall plant for texture. Large lanterns. Pumpkins of different sizes and colors. 🍂
#falldecor #fallfrontporch #ltkhome #twopeasinablog",4566,99,0,0,2021-09-24T18:29:28.000Z,,,An easy way to update your front porch for Fall. 🍂 Tall planters to add height. A variety of colorful mums. Fall plant for texture. Large lanterns. Pumpkins of different sizes and colors. 🍂 #falldecor #fallfrontporch #ltkhome #twopeasinablog,English,General Fashion
Instagram,Phase2,Nepal_Primary,"Strumming my pain with his fingers
Singing my life with his words
Killing me softly with his song

#mode #slowmo #ootd #ootdbloggers #fashionreels #weekendvibes #blonde #blogger #thatsme #slowvibes #vibes #modeliebe #styleinspiration #everydayootd #happyme #beige #white #whitestyle #summervibes #girls",-1,14,0,0,2023-07-03T16:59:20.000Z,,,Strumming my pain with his fingers Singing my life with his words Killing me softly with his song #mode #slowmo #ootd #ootdbloggers #fashionreels #weekendvibes #blonde #blogger #thatsme #slowvibes #vibes #modeliebe #styleinspiration #everydayootd #happyme #beige #white #whitestyle #summervibes #girls,English,General Fashion
Instagram,Phase2,Nepal_Primary,"This dress has been so faithful🥺😌.. it stuck with me through postpartum days to date. It doesn’t fit so snug anymore but you gotta do what you gotta do plus I am an elder i will wear leopard print if and when i want to mmmkk😂
.
.
.
#outfıtinspo #streetstyles #fashioninspired #everydayootd #ootd💗 #summerfits  #zomergevoel #kledinginspiratie",19,0,0,0,2025-08-07T15:55:08.000Z,,,This dress has been so faithful🥺😌.. it stuck with me through postpartum days to date. It doesn’t fit so snug anymore but you gotta do what you gotta do plus I am an elder i will wear leopard print if and when i want to mmmkk😂 . . . #outfıtinspo #streetstyles #fashioninspired #everydayootd #ootd💗 #summerfits #zomergevoel #kledinginspiratie,English,Formal/Professional
Instagram,Phase2,Nepal_Primary,"Trying different types footwear 😄 , yeah it’s windy here😍. #ootd #ootdfashion #salwar #anklelengthpants #anklelenghtleggings #everydayootd #dailywear #dailywearkurtis #singapore #kochi #trivandrum #malayali",709,8,0,0,2023-03-17T09:34:20.000Z,,,"Trying different types footwear 😄 , yeah it’s windy here😍. #ootd #ootdfashion #salwar #anklelengthpants #anklelenghtleggings #everydayootd #dailywear #dailywearkurtis #singapore #kochi #trivandrum #malayali",English,Traditional/Ethnic
Instagram,Phase2,Nepal_Primary,"If you know me, you’re probably familiar with my obsession with everyday fits, but here’s a recap anyway!
.
#ootdsituation #ootd #ootdstyle #moodboard #moodboardaccount #aesthetic #aesthetically #browngirl #browngirlfashion #brownaesthetic #summerfits #fits #lifelately #everydayfit #everydayootd #everydayoutfit #everydayoutfits #outfitideas #outfitinspirations #outfitpost #outfitgoals #classicoutfits #jeans #classicoutfit #simplefashion #simpleoutfits #elegantstyle",250,4,0,0,2023-05-12T15:03:49.000Z,,,"If you know me, you’re probably familiar with my obsession with everyday fits, but here’s a recap anyway! . #ootdsituation #ootd #ootdstyle #moodboard #moodboardaccount #aesthetic #aesthetically #browngirl #browngirlfashion #brownaesthetic #summerfits #fits #lifelately #everydayfit #everydayootd #everydayoutfit #everydayoutfits #outfitideas #outfitinspirations #outfitpost #outfitgoals #classicoutfits #jeans #classicoutfit #simplefashion #simpleoutfits #elegantstyle",English,Western/Casual
Instagram,Phase2,Nepal_Primary,"day 4/30 winter outfits❄️🖤✨ ft. my new flannel which I love so much I want every color😂

•

#everydayoutfit #everydaystyle #stylingideas #stylingvideo #casualootd #winterootd #everydayootd #basicootd 
casual outfit ideas // casual winter outfit // winter ootd // styling a flannel // styling winter outfits // styling realistic outfits // realistic ootd // real life ootd // everyday outfits // basic winter outfits // casual everyday outfit",-1,24,0,0,2023-12-08T18:44:39.000Z,,,day 4/30 winter outfits❄️🖤✨ ft. my new flannel which I love so much I want every color😂 • #everydayoutfit #everydaystyle #stylingideas #stylingvideo #casualootd #winterootd #everydayootd #basicootd casual outfit ideas // casual winter outfit // winter ootd // styling a flannel // styling winter outfits // styling realistic outfits // realistic ootd // real life ootd // everyday outfits // basic winter outfits // casual everyday outfit,English,Western/Casual
Instagram,Phase2,Nepal_Primary,"This dress is my fave thrift find 

#ootd #outfit #midsizeootd #midsizegirl #midsizecollective #midsizeoutfits #midsizesummerstyle #summeroutfitinspo #thriftedfashion #birkenstockoutfits #size12 #size12style #easyoutfits #everydayootd",46,3,0,0,2024-07-02T16:00:00.000Z,,,This dress is my fave thrift find #ootd #outfit #midsizeootd #midsizegirl #midsizecollective #midsizeoutfits #midsizesummerstyle #summeroutfitinspo #thriftedfashion #birkenstockoutfits #size12 #size12style #easyoutfits #everydayootd,English,Formal/Professional
Instagram,Phase2,Nepal_Primary,"happy sunday!! 💗🧸✨

#churchgrwm #grwmforchurch #churchoutfit #churchootd #churchfit #grwm",3784,65,0,0,2024-09-01T16:07:58.000Z,,,happy sunday!! 💗🧸✨ #churchgrwm #grwmforchurch #churchoutfit #churchootd #churchfit #grwm,English,Western/Casual
Instagram,Phase2,Nepal_Primary,"Everyday makeup ✨

#grwmfortheday #grwm #gdwm #everydaystyle #everydayootd #everydayoutfits #casualstyle #styleme #outfitideas ##softglam #everydaymakeup #makeuptutorial #makeupideas #muotd #maquillaje #makeupaddict #ootdfashion",528,37,0,0,2023-09-29T13:09:28.000Z,,,Everyday makeup ✨ #grwmfortheday #grwm #gdwm #everydaystyle #everydayootd #everydayoutfits #casualstyle #styleme #outfitideas ##softglam #everydaymakeup #makeuptutorial #makeupideas #muotd #maquillaje #makeupaddict #ootdfashion,English,Western/Casual
Instagram,Phase2,Nepal_Primary,"OOTD as a 34-year-old mum who has no idea how to style 😅 Just trying to feel a little put together while chasing the kids!

I need your help!!!! What’s your go-to mum outfit hack? Drop your tips below 👇 I’ll take all the advice I can get! 💁‍♀️✨

#RealLifeOOTD #MumLifeStyle #CasualStyle #EverydayOOTD #MumLifeRealness",8,2,0,0,2026-02-11T21:00:33.000Z,,,OOTD as a 34-year-old mum who has no idea how to style 😅 Just trying to feel a little put together while chasing the kids! I need your help!!!! What’s your go-to mum outfit hack? Drop your tips below 👇 I’ll take all the advice I can get! 💁‍♀️✨ #RealLifeOOTD #MumLifeStyle #CasualStyle #EverydayOOTD #MumLifeRealness,English,Western/Casual
Instagram,Phase2,Nepal_Primary,"Episode 2 🔗 in my amazon storefront 

#CoolMomSummer #MomOOTD #AmazonFashion #AmazonFinds #AmazonStyleEdit #MinimalOOTD #HotMomVibes #EffortlessStyle #ChicMomStyle #EverydayOOTD #StyledByAmazon #AmazonOutfitInspo #AmazonTryOn #CleanGirlStyle #MomStyleGoals #AmazonFavorites",18,2,0,0,2025-06-20T01:56:27.000Z,,,Episode 2 🔗 in my amazon storefront #CoolMomSummer #MomOOTD #AmazonFashion #AmazonFinds #AmazonStyleEdit #MinimalOOTD #HotMomVibes #EffortlessStyle #ChicMomStyle #EverydayOOTD #StyledByAmazon #AmazonOutfitInspo #AmazonTryOn #CleanGirlStyle #MomStyleGoals #AmazonFavorites,English,General Fashion
Instagram,Phase2,Nepal_Primary,"✨ Thursday Outfit of the Day ✨
Fall fashion is here and it’s all about effortless style 🍂👗 Whether you’re heading to brunch, work, or a night out—this look inspires confidence and beauty from the inside out 💕 #PrettyAsYouPlease

⸻

#WomensBoutique #OOTDInspo #StyleReels #FashionBoutique #TrendyOutfits #WardrobeGoals #ChicStyle #EverydayOOTD #FallFashionReels #PrettyStyle",10,0,0,0,2025-09-04T14:29:52.000Z,,,"✨ Thursday Outfit of the Day ✨ Fall fashion is here and it’s all about effortless style 🍂👗 Whether you’re heading to brunch, work, or a night out—this look inspires confidence and beauty from the inside out 💕 #PrettyAsYouPlease ⸻ #WomensBoutique #OOTDInspo #StyleReels #FashionBoutique #TrendyOutfits #WardrobeGoals #ChicStyle #EverydayOOTD #FallFashionReels #PrettyStyle",English,General Fashion
Instagram,Phase2,Nepal_Primary,"Sharing my realistic basic outfits I wear everyday for softplay/errands/food shop 🙌🏻🤍 outfit linked in jan highlight ✨
•
•
#mumofthree #mumlife #schoolrunstyle #schoolrun #realisticoutfit #basicoutfit #basicootd #everydayootd #explore",763,49,0,0,2025-01-03T18:18:08.000Z,,,Sharing my realistic basic outfits I wear everyday for softplay/errands/food shop 🙌🏻🤍 outfit linked in jan highlight ✨ • • #mumofthree #mumlife #schoolrunstyle #schoolrun #realisticoutfit #basicoutfit #basicootd #everydayootd #explore,English,General Fashion
Instagram,Phase2,Nepal_Primary,"Move over wide-leg & flare - it’s time for barrel jeans to shine now👖✨

💙: @paigemackie

#LoveMarshalls #MarshallsCanada #BarrelJeans #Denim #SpringOutfits #OutfitInspo #SpringInspo #EverydayOOTD",56,9,0,0,2025-04-15T14:55:37.000Z,,,Move over wide-leg & flare - it’s time for barrel jeans to shine now👖✨ 💙: #LoveMarshalls #MarshallsCanada #BarrelJeans #Denim #SpringOutfits #OutfitInspo #SpringInspo #EverydayOOTD,English,Western/Casual
